user_id,timestamp,appliance_name,room,device_status,device_power_rating,duration_hours,energy_consumed_kwh,tariff_rate,bill_amount_estimate,recommended_action,actual_action_taken,temperature,user_feedback
User2,2025-07-12 11:00:00,Heater,Kitchen,ON,0.76,0.6934266823640189,0.53,7.5,3.98,Use during off-peak,Followed,34.5,Not useful
User2,2025-07-12 12:00:00,AC,Kitchen,ON,1.93,0.49608786917458225,0.96,7.5,7.2,Reduce AC usage,Followed,28.5,Useful
User2,2025-07-12 12:00:00,Fan,Kitchen,OFF,0.46,0.0,0.0,7.5,0.0,No action,Ignored,23.4,Useful
User2,2025-07-12 12:00:00,Light,Living Room,ON,1.68,0.3484273167798488,0.59,7.5,4.42,No action,Ignored,22.6,Not useful
User2,2025-07-12 12:00:00,Refrigerator,Kitchen,OFF,0.49,0.0,0.0,7.5,0.0,No action,Followed,29.8,Useful
User2,2025-07-12 12:00:00,Washing Machine,Bedroom,OFF,1.12,0.0,0.0,7.5,0.0,No action,Followed,28.2,Not useful
User2,2025-07-12 12:00:00,Heater,Kitchen,OFF,1.41,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,29.5,Useful
User2,2025-07-12 13:00:00,AC,Kitchen,OFF,1.99,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,23.4,Not useful
User2,2025-07-12 13:00:00,Fan,Bedroom,OFF,0.62,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,21.5,Useful
User2,2025-07-12 13:00:00,Light,Bedroom,OFF,1.66,0.0,0.0,7.5,0.0,No action,Ignored,20.0,Useful
User2,2025-07-12 13:00:00,Refrigerator,Bedroom,ON,1.54,0.8264784309599886,1.27,7.5,9.53,Use during off-peak,Ignored,27.8,Not useful
User2,2025-07-12 13:00:00,Washing Machine,Living Room,OFF,0.69,0.0,0.0,7.5,0.0,Use during off-peak,Followed,29.0,Useful
User2,2025-07-12 13:00:00,Heater,Bedroom,OFF,0.79,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,22.3,Not useful
User2,2025-07-12 14:00:00,AC,Bedroom,ON,0.35,0.4798818525920736,0.17,7.5,1.28,Use during off-peak,Ignored,32.3,Useful
User2,2025-07-12 14:00:00,Fan,Living Room,ON,1.26,0.814476380753164,1.03,7.5,7.73,No action,Followed,33.9,Useful
User2,2025-07-12 14:00:00,Light,Bedroom,OFF,1.76,0.0,0.0,7.5,0.0,No action,Ignored,34.0,Not useful
User2,2025-07-12 14:00:00,Refrigerator,Bedroom,OFF,0.56,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,29.1,Not useful
User2,2025-07-12 14:00:00,Washing Machine,Bedroom,ON,1.53,0.37464779189475245,0.57,7.5,4.27,Reduce AC usage,Followed,30.9,Useful
User2,2025-07-12 14:00:00,Heater,Bedroom,OFF,0.98,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,21.9,Not useful
User2,2025-07-12 15:00:00,AC,Bedroom,OFF,1.79,0.0,0.0,7.5,0.0,No action,Followed,32.7,Useful
User2,2025-07-12 15:00:00,Fan,Laundry,OFF,1.21,0.0,0.0,7.5,0.0,No action,Ignored,23.6,Useful
User2,2025-07-12 15:00:00,Light,Living Room,ON,1.44,0.6924155196542102,1.0,7.5,7.5,No action,Ignored,30.4,Not useful
User2,2025-07-12 15:00:00,Refrigerator,Kitchen,OFF,1.27,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,23.7,Useful
User2,2025-07-12 15:00:00,Washing Machine,Living Room,ON,0.12,0.4197953941253551,0.05,7.5,0.38,Turn off unused appliances,Ignored,31.8,Not useful
User2,2025-07-12 15:00:00,Heater,Bedroom,ON,1.02,0.8784487739787246,0.9,7.5,6.75,Turn off unused appliances,Followed,34.8,Useful
User2,2025-07-12 16:00:00,AC,Living Room,OFF,0.33,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,35.0,Useful
User2,2025-07-12 16:00:00,Fan,Kitchen,ON,1.96,0.2755382977122922,0.54,7.5,4.05,Turn off unused appliances,Followed,24.3,Useful
User2,2025-07-12 16:00:00,Light,Kitchen,OFF,1.77,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,32.8,Useful
User2,2025-07-12 16:00:00,Refrigerator,Bedroom,ON,0.94,0.836189043465891,0.79,7.5,5.93,Turn off unused appliances,Ignored,32.1,Not useful
User2,2025-07-12 16:00:00,Washing Machine,Living Room,ON,0.57,0.7036549773121716,0.4,7.5,3.0,No action,Ignored,21.1,Not useful
User2,2025-07-12 16:00:00,Heater,Kitchen,OFF,1.73,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,30.3,Useful
User2,2025-07-12 17:00:00,AC,Kitchen,ON,0.76,0.9846324550424517,0.75,7.5,5.62,Use during off-peak,Followed,24.2,Useful
User2,2025-07-12 17:00:00,Fan,Kitchen,OFF,0.95,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,28.2,Not useful
User2,2025-07-12 17:00:00,Light,Kitchen,ON,1.01,0.31655764090272964,0.32,7.5,2.4,No action,Ignored,21.0,Not useful
User2,2025-07-12 17:00:00,Refrigerator,Living Room,ON,1.53,0.8183746224651186,1.25,7.5,9.38,Turn off unused appliances,Followed,22.2,Useful
User2,2025-07-12 17:00:00,Washing Machine,Kitchen,OFF,0.44,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,28.1,Useful
User2,2025-07-12 17:00:00,Heater,Living Room,OFF,1.73,0.0,0.0,7.5,0.0,No action,Ignored,24.3,Useful
User2,2025-07-12 18:00:00,AC,Laundry,ON,1.54,0.6422161743399835,0.99,7.5,7.42,Turn off unused appliances,Ignored,31.8,Not useful
User2,2025-07-12 18:00:00,Fan,Kitchen,OFF,0.92,0.0,0.0,7.5,0.0,No action,Followed,31.7,Useful
User2,2025-07-12 18:00:00,Light,Kitchen,ON,0.97,0.2662927599550858,0.26,7.5,1.95,Turn off unused appliances,Followed,21.5,Useful
User2,2025-07-12 18:00:00,Refrigerator,Bedroom,ON,0.96,0.9862375416911743,0.95,7.5,7.12,Use during off-peak,Ignored,31.0,Not useful
User2,2025-07-12 18:00:00,Washing Machine,Bedroom,OFF,0.87,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,27.8,Useful
User2,2025-07-12 18:00:00,Heater,Laundry,ON,0.25,0.5829507772230923,0.15,7.5,1.12,Turn off unused appliances,Followed,21.2,Not useful
User2,2025-07-12 19:00:00,AC,Living Room,ON,1.52,0.835969380103287,1.27,7.5,9.53,Turn off unused appliances,Ignored,22.1,Useful
User2,2025-07-12 19:00:00,Fan,Laundry,ON,1.56,0.5700437452708981,0.89,7.5,6.67,Turn off unused appliances,Ignored,33.2,Useful
User2,2025-07-12 19:00:00,Light,Living Room,ON,1.25,0.7447606105958933,0.93,7.5,6.98,Reduce AC usage,Ignored,26.7,Useful
User2,2025-07-12 19:00:00,Refrigerator,Laundry,ON,0.17,0.8262274724271271,0.14,7.5,1.05,No action,Ignored,34.7,Useful
User2,2025-07-12 19:00:00,Washing Machine,Laundry,ON,1.72,0.267254939797114,0.46,7.5,3.45,No action,Followed,20.6,Useful
User2,2025-07-12 19:00:00,Heater,Kitchen,ON,0.98,0.9698558234816048,0.95,7.5,7.12,Use during off-peak,Ignored,34.0,Useful
User2,2025-07-12 20:00:00,AC,Bedroom,ON,1.16,0.9424585099974492,1.09,5.0,5.45,No action,Ignored,27.8,Not useful
User2,2025-07-12 20:00:00,Fan,Laundry,OFF,1.87,0.0,0.0,5.0,0.0,No action,Ignored,30.7,Useful
User2,2025-07-12 20:00:00,Light,Bedroom,ON,1.05,0.8377725761382127,0.88,5.0,4.4,Reduce AC usage,Ignored,34.0,Useful
User2,2025-07-12 20:00:00,Refrigerator,Laundry,OFF,1.35,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,20.8,Useful
User2,2025-07-12 20:00:00,Washing Machine,Laundry,OFF,1.21,0.0,0.0,5.0,0.0,No action,Followed,26.8,Useful
User2,2025-07-12 20:00:00,Heater,Bedroom,ON,0.76,0.40330283893537955,0.31,5.0,1.55,Turn off unused appliances,Ignored,30.0,Not useful
User2,2025-07-12 21:00:00,AC,Bedroom,OFF,1.33,0.0,0.0,5.0,0.0,No action,Ignored,30.1,Useful
User2,2025-07-12 21:00:00,Fan,Laundry,OFF,1.84,0.0,0.0,5.0,0.0,Use during off-peak,Followed,31.7,Not useful
User2,2025-07-12 21:00:00,Light,Kitchen,ON,1.18,0.7186400869124555,0.85,5.0,4.25,Turn off unused appliances,Followed,34.0,Not useful
User2,2025-07-12 21:00:00,Refrigerator,Bedroom,ON,0.69,0.2693908835318106,0.19,5.0,0.95,Turn off unused appliances,Ignored,31.7,Useful
User2,2025-07-12 21:00:00,Washing Machine,Bedroom,ON,0.86,0.38842402509584584,0.33,5.0,1.65,Use during off-peak,Followed,23.8,Useful
User2,2025-07-12 21:00:00,Heater,Kitchen,ON,1.52,0.7427666291976038,1.13,5.0,5.65,No action,Followed,32.5,Useful
User2,2025-07-12 22:00:00,AC,Laundry,ON,0.7,0.7327632351023631,0.51,5.0,2.55,No action,Ignored,20.4,Useful
User2,2025-07-12 22:00:00,Fan,Laundry,ON,0.98,0.7916969344868099,0.78,5.0,3.9,Use during off-peak,Ignored,21.2,Not useful
User2,2025-07-12 22:00:00,Light,Laundry,ON,1.28,0.4417652671791027,0.57,5.0,2.85,Reduce AC usage,Ignored,32.4,Useful
User2,2025-07-12 22:00:00,Refrigerator,Kitchen,ON,1.87,0.9301088525599036,1.74,5.0,8.7,No action,Followed,34.7,Useful
User2,2025-07-12 22:00:00,Washing Machine,Bedroom,ON,0.21,0.25177405765699423,0.05,5.0,0.25,Reduce AC usage,Followed,32.1,Useful
User2,2025-07-12 22:00:00,Heater,Kitchen,ON,0.85,0.2912535876453467,0.25,5.0,1.25,Turn off unused appliances,Ignored,22.6,Not useful
User2,2025-07-12 23:00:00,AC,Laundry,OFF,1.99,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,32.8,Useful
User2,2025-07-12 23:00:00,Fan,Living Room,OFF,1.24,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,31.7,Useful
User2,2025-07-12 23:00:00,Light,Kitchen,ON,0.8,0.34331096611556616,0.27,5.0,1.35,Turn off unused appliances,Ignored,30.9,Not useful
User2,2025-07-12 23:00:00,Refrigerator,Kitchen,ON,0.23,0.7434880596703731,0.17,5.0,0.85,Reduce AC usage,Followed,28.7,Useful
User2,2025-07-12 23:00:00,Washing Machine,Living Room,ON,0.65,0.6609203168481317,0.43,5.0,2.15,Turn off unused appliances,Ignored,33.3,Useful
User2,2025-07-12 23:00:00,Heater,Living Room,ON,1.48,0.7418817181695705,1.1,5.0,5.5,Reduce AC usage,Ignored,34.0,Not useful
User2,2025-07-13 00:00:00,AC,Living Room,ON,1.57,0.8215734013929377,1.29,5.0,6.45,Turn off unused appliances,Ignored,27.8,Useful
User2,2025-07-13 00:00:00,Fan,Laundry,OFF,1.43,0.0,0.0,5.0,0.0,No action,Ignored,26.8,Not useful
User2,2025-07-13 00:00:00,Light,Laundry,OFF,1.99,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,24.5,Not useful
User2,2025-07-13 00:00:00,Refrigerator,Laundry,ON,1.79,0.5660844154501503,1.01,5.0,5.05,Turn off unused appliances,Followed,25.3,Not useful
User2,2025-07-13 00:00:00,Washing Machine,Kitchen,ON,0.62,0.9605904724752016,0.6,5.0,3.0,No action,Ignored,25.7,Useful
User2,2025-07-13 00:00:00,Heater,Bedroom,OFF,1.98,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,22.6,Useful
User2,2025-07-13 01:00:00,AC,Bedroom,ON,1.23,0.8098444714940005,1.0,5.0,5.0,Use during off-peak,Ignored,34.3,Useful
User2,2025-07-13 01:00:00,Fan,Laundry,OFF,0.91,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,32.3,Useful
User2,2025-07-13 01:00:00,Light,Living Room,ON,1.25,0.4158988795278778,0.52,5.0,2.6,Use during off-peak,Followed,28.9,Not useful
User2,2025-07-13 01:00:00,Refrigerator,Kitchen,ON,1.2,0.8928591084928266,1.07,5.0,5.35,No action,Followed,33.9,Useful
User2,2025-07-13 01:00:00,Washing Machine,Kitchen,OFF,1.8,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,23.7,Useful
User2,2025-07-13 01:00:00,Heater,Bedroom,ON,0.8,0.2782565516824034,0.22,5.0,1.1,Turn off unused appliances,Ignored,32.4,Not useful
User2,2025-07-13 02:00:00,AC,Laundry,ON,1.18,0.46350367153044425,0.55,5.0,2.75,Use during off-peak,Ignored,20.8,Not useful
User2,2025-07-13 02:00:00,Fan,Kitchen,ON,0.38,0.7583291194583648,0.29,5.0,1.45,Turn off unused appliances,Ignored,28.4,Useful
User2,2025-07-13 02:00:00,Light,Laundry,ON,1.32,0.7637298931877584,1.01,5.0,5.05,Turn off unused appliances,Ignored,21.3,Useful
User2,2025-07-13 02:00:00,Refrigerator,Kitchen,ON,0.55,0.9957537464962896,0.55,5.0,2.75,Turn off unused appliances,Followed,23.3,Useful
User2,2025-07-13 02:00:00,Washing Machine,Kitchen,OFF,1.1,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,34.9,Useful
User2,2025-07-13 02:00:00,Heater,Kitchen,ON,1.52,0.5355233270486571,0.81,5.0,4.05,No action,Ignored,27.0,Useful
User2,2025-07-13 03:00:00,AC,Living Room,OFF,1.9,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,27.2,Not useful
User2,2025-07-13 03:00:00,Fan,Bedroom,OFF,1.15,0.0,0.0,5.0,0.0,No action,Followed,20.6,Not useful
User2,2025-07-13 03:00:00,Light,Kitchen,ON,1.81,0.7966788326480773,1.44,5.0,7.2,Reduce AC usage,Ignored,30.6,Not useful
User2,2025-07-13 03:00:00,Refrigerator,Living Room,OFF,1.81,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,24.2,Useful
User2,2025-07-13 03:00:00,Washing Machine,Laundry,ON,0.54,0.2532553853614869,0.14,5.0,0.7,Reduce AC usage,Ignored,28.2,Not useful
User2,2025-07-13 03:00:00,Heater,Laundry,ON,1.44,0.5337172871834119,0.77,5.0,3.85,Use during off-peak,Ignored,27.5,Not useful
User2,2025-07-13 04:00:00,AC,Laundry,ON,1.24,0.9536418422917152,1.18,5.0,5.9,Use during off-peak,Ignored,21.5,Useful
User2,2025-07-13 04:00:00,Fan,Bedroom,ON,0.59,0.4560690052701546,0.27,5.0,1.35,No action,Followed,30.6,Useful
User2,2025-07-13 04:00:00,Light,Bedroom,ON,1.15,0.7711123219570062,0.89,5.0,4.45,No action,Ignored,23.2,Not useful
User2,2025-07-13 04:00:00,Refrigerator,Living Room,ON,1.13,0.5272696753095023,0.6,5.0,3.0,Turn off unused appliances,Followed,22.9,Not useful
User2,2025-07-13 04:00:00,Washing Machine,Bedroom,OFF,0.37,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,21.0,Not useful
User2,2025-07-13 04:00:00,Heater,Kitchen,OFF,0.99,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,27.2,Not useful
User2,2025-07-13 05:00:00,AC,Living Room,OFF,0.92,0.0,0.0,5.0,0.0,No action,Followed,34.0,Not useful
User2,2025-07-13 05:00:00,Fan,Bedroom,ON,1.16,0.28888450269890775,0.34,5.0,1.7,Turn off unused appliances,Ignored,32.1,Not useful
User2,2025-07-13 05:00:00,Light,Living Room,ON,1.4,0.30339286216973543,0.42,5.0,2.1,Reduce AC usage,Ignored,27.9,Useful
User2,2025-07-13 05:00:00,Refrigerator,Laundry,OFF,1.39,0.0,0.0,5.0,0.0,No action,Ignored,23.4,Not useful
User2,2025-07-13 05:00:00,Washing Machine,Kitchen,ON,1.37,0.6918332990444425,0.95,5.0,4.75,Reduce AC usage,Followed,20.7,Not useful
User2,2025-07-13 05:00:00,Heater,Bedroom,ON,0.27,0.3172525854561013,0.09,5.0,0.45,No action,Ignored,33.6,Useful
User2,2025-07-13 06:00:00,AC,Kitchen,OFF,1.37,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,22.0,Useful
User2,2025-07-13 06:00:00,Fan,Living Room,OFF,1.89,0.0,0.0,5.0,0.0,Use during off-peak,Followed,28.8,Not useful
User2,2025-07-13 06:00:00,Light,Kitchen,ON,1.71,0.6276752081694439,1.07,5.0,5.35,Reduce AC usage,Followed,25.9,Useful
User2,2025-07-13 06:00:00,Refrigerator,Kitchen,OFF,1.91,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,27.5,Useful
User2,2025-07-13 06:00:00,Washing Machine,Bedroom,OFF,1.11,0.0,0.0,5.0,0.0,No action,Ignored,34.0,Useful
User2,2025-07-13 06:00:00,Heater,Living Room,OFF,0.61,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,34.3,Useful
User2,2025-07-13 07:00:00,AC,Kitchen,ON,0.48,0.30845564112681123,0.15,5.0,0.75,Reduce AC usage,Ignored,34.8,Not useful
User2,2025-07-13 07:00:00,Fan,Living Room,OFF,0.14,0.0,0.0,5.0,0.0,No action,Followed,32.4,Not useful
User2,2025-07-13 07:00:00,Light,Laundry,OFF,0.17,0.0,0.0,5.0,0.0,No action,Followed,23.2,Not useful
User2,2025-07-13 07:00:00,Refrigerator,Kitchen,OFF,0.89,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,20.9,Not useful
User2,2025-07-13 07:00:00,Washing Machine,Bedroom,ON,1.99,0.3432132018591114,0.68,5.0,3.4,No action,Followed,22.4,Not useful
User2,2025-07-13 07:00:00,Heater,Laundry,ON,0.68,0.7947812415777535,0.54,5.0,2.7,Use during off-peak,Followed,29.4,Not useful
User2,2025-07-13 08:00:00,AC,Bedroom,OFF,1.14,0.0,0.0,7.5,0.0,No action,Ignored,25.9,Not useful
User2,2025-07-13 08:00:00,Fan,Living Room,ON,0.48,0.6248863689725647,0.3,7.5,2.25,Reduce AC usage,Followed,29.7,Not useful
User2,2025-07-13 08:00:00,Light,Bedroom,ON,1.68,0.9531811857926976,1.6,7.5,12.0,Use during off-peak,Ignored,25.5,Useful
User2,2025-07-13 08:00:00,Refrigerator,Bedroom,ON,1.44,0.5987996132241221,0.86,7.5,6.45,No action,Followed,26.4,Useful
User2,2025-07-13 08:00:00,Washing Machine,Living Room,ON,1.56,0.9268300000547182,1.45,7.5,10.88,Use during off-peak,Ignored,31.4,Useful
User2,2025-07-13 08:00:00,Heater,Kitchen,ON,0.99,0.6493527483052381,0.64,7.5,4.8,Use during off-peak,Ignored,22.5,Not useful
User2,2025-07-13 09:00:00,AC,Laundry,ON,0.9,0.763189495941759,0.69,7.5,5.17,Turn off unused appliances,Ignored,29.3,Not useful
User2,2025-07-13 09:00:00,Fan,Laundry,ON,0.15,0.9045012229132415,0.14,7.5,1.05,Turn off unused appliances,Followed,34.3,Not useful
User2,2025-07-13 09:00:00,Light,Bedroom,OFF,1.74,0.0,0.0,7.5,0.0,No action,Followed,29.8,Useful
User2,2025-07-13 09:00:00,Refrigerator,Living Room,ON,0.49,0.9404784387362055,0.46,7.5,3.45,Turn off unused appliances,Followed,25.7,Not useful
User2,2025-07-13 09:00:00,Washing Machine,Bedroom,ON,1.06,0.555568900691276,0.59,7.5,4.42,Reduce AC usage,Followed,34.9,Not useful
User2,2025-07-13 09:00:00,Heater,Bedroom,ON,1.18,0.9704470202091964,1.15,7.5,8.62,No action,Followed,24.1,Useful
User2,2025-07-13 10:00:00,AC,Bedroom,ON,1.02,0.872204809340911,0.89,7.5,6.67,Use during off-peak,Followed,26.7,Useful
User2,2025-07-13 10:00:00,Fan,Bedroom,OFF,0.45,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,31.7,Not useful
User2,2025-07-13 10:00:00,Light,Kitchen,ON,0.33,0.8256299276857753,0.27,7.5,2.03,No action,Followed,30.2,Useful
User2,2025-07-13 10:00:00,Refrigerator,Laundry,OFF,0.78,0.0,0.0,7.5,0.0,No action,Followed,29.4,Not useful
User2,2025-07-13 10:00:00,Washing Machine,Laundry,ON,1.84,0.5116544009238312,0.94,7.5,7.05,No action,Ignored,28.3,Useful
User2,2025-07-13 10:00:00,Heater,Living Room,OFF,1.93,0.0,0.0,7.5,0.0,No action,Followed,20.7,Not useful
User2,2025-07-13 11:00:00,AC,Kitchen,OFF,1.65,0.0,0.0,7.5,0.0,No action,Followed,30.1,Useful
User2,2025-07-13 11:00:00,Fan,Laundry,ON,0.26,0.47421622783424777,0.12,7.5,0.9,No action,Followed,25.5,Not useful
User2,2025-07-13 11:00:00,Light,Bedroom,ON,0.36,0.9277680901683711,0.33,7.5,2.48,Use during off-peak,Followed,27.8,Not useful
User2,2025-07-13 11:00:00,Refrigerator,Laundry,OFF,1.15,0.0,0.0,7.5,0.0,Use during off-peak,Followed,24.0,Useful
User2,2025-07-13 11:00:00,Washing Machine,Living Room,ON,0.82,0.43413240454903346,0.36,7.5,2.7,Use during off-peak,Followed,30.9,Useful
User2,2025-07-13 11:00:00,Heater,Kitchen,ON,0.81,0.2654356516023678,0.22,7.5,1.65,Use during off-peak,Ignored,24.9,Not useful
User2,2025-07-13 12:00:00,AC,Bedroom,OFF,1.36,0.0,0.0,7.5,0.0,No action,Followed,28.4,Useful
User2,2025-07-13 12:00:00,Fan,Living Room,OFF,1.26,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,23.6,Not useful
User2,2025-07-13 12:00:00,Light,Bedroom,ON,0.97,0.6732144990384739,0.65,7.5,4.88,Use during off-peak,Followed,22.4,Useful
User2,2025-07-13 12:00:00,Refrigerator,Laundry,OFF,1.67,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,31.7,Useful
User2,2025-07-13 12:00:00,Washing Machine,Living Room,ON,0.68,0.5881271058263167,0.4,7.5,3.0,Turn off unused appliances,Followed,22.4,Not useful
User2,2025-07-13 12:00:00,Heater,Kitchen,OFF,1.82,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,24.3,Useful
User2,2025-07-13 13:00:00,AC,Laundry,ON,1.19,0.28421417819105,0.34,7.5,2.55,Reduce AC usage,Ignored,27.4,Not useful
User2,2025-07-13 13:00:00,Fan,Kitchen,ON,0.36,0.6607822444150325,0.24,7.5,1.8,Reduce AC usage,Ignored,24.6,Useful
User2,2025-07-13 13:00:00,Light,Kitchen,OFF,1.6,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,24.7,Not useful
User2,2025-07-13 13:00:00,Refrigerator,Laundry,OFF,1.1,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,25.4,Not useful
User2,2025-07-13 13:00:00,Washing Machine,Bedroom,OFF,0.89,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,30.8,Not useful
User2,2025-07-13 13:00:00,Heater,Bedroom,ON,0.56,0.8830491398546534,0.49,7.5,3.67,Reduce AC usage,Ignored,29.2,Useful
User2,2025-07-13 14:00:00,AC,Living Room,ON,0.67,0.6260551797712527,0.42,7.5,3.15,Turn off unused appliances,Followed,20.1,Not useful
User2,2025-07-13 14:00:00,Fan,Living Room,ON,1.47,0.43456542793617847,0.64,7.5,4.8,Turn off unused appliances,Followed,31.3,Useful
User2,2025-07-13 14:00:00,Light,Laundry,OFF,1.9,0.0,0.0,7.5,0.0,No action,Followed,24.8,Useful
User2,2025-07-13 14:00:00,Refrigerator,Bedroom,ON,1.64,0.2567939124393658,0.42,7.5,3.15,Use during off-peak,Ignored,29.3,Useful
User2,2025-07-13 14:00:00,Washing Machine,Kitchen,ON,0.86,0.384802936077595,0.33,7.5,2.48,No action,Followed,23.7,Useful
User2,2025-07-13 14:00:00,Heater,Bedroom,OFF,0.54,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,25.3,Not useful
User2,2025-07-13 15:00:00,AC,Laundry,ON,1.97,0.7375441360217125,1.45,7.5,10.88,Turn off unused appliances,Followed,21.5,Not useful
User2,2025-07-13 15:00:00,Fan,Bedroom,ON,1.48,0.5141325525660142,0.76,7.5,5.7,Use during off-peak,Followed,28.9,Not useful
User2,2025-07-13 15:00:00,Light,Bedroom,OFF,0.21,0.0,0.0,7.5,0.0,Use during off-peak,Followed,20.9,Useful
User2,2025-07-13 15:00:00,Refrigerator,Bedroom,ON,1.49,0.9696630459225057,1.44,7.5,10.8,No action,Ignored,24.7,Not useful
User2,2025-07-13 15:00:00,Washing Machine,Kitchen,OFF,1.01,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,22.1,Useful
User2,2025-07-13 15:00:00,Heater,Kitchen,OFF,1.17,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,32.3,Useful
User2,2025-07-13 16:00:00,AC,Kitchen,ON,0.2,0.6764601246974036,0.14,7.5,1.05,No action,Followed,20.3,Not useful
User2,2025-07-13 16:00:00,Fan,Bedroom,OFF,1.55,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,31.8,Useful
User2,2025-07-13 16:00:00,Light,Living Room,ON,1.57,0.9096224649808174,1.43,7.5,10.72,Reduce AC usage,Followed,26.1,Not useful
User2,2025-07-13 16:00:00,Refrigerator,Kitchen,ON,1.77,0.5062069859166561,0.9,7.5,6.75,No action,Followed,30.9,Useful
User2,2025-07-13 16:00:00,Washing Machine,Bedroom,ON,1.38,0.3998054638839874,0.55,7.5,4.12,Turn off unused appliances,Ignored,22.1,Useful
User2,2025-07-13 16:00:00,Heater,Living Room,OFF,0.97,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,22.4,Useful
User2,2025-07-13 17:00:00,AC,Living Room,ON,0.66,0.5775380342388059,0.38,7.5,2.85,Use during off-peak,Ignored,30.0,Not useful
User2,2025-07-13 17:00:00,Fan,Living Room,ON,1.93,0.6828727837983599,1.32,7.5,9.9,Use during off-peak,Ignored,24.7,Useful
User2,2025-07-13 17:00:00,Light,Kitchen,OFF,1.03,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,29.5,Not useful
User2,2025-07-13 17:00:00,Refrigerator,Bedroom,OFF,0.26,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,32.2,Not useful
User2,2025-07-13 17:00:00,Washing Machine,Bedroom,OFF,0.75,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,26.9,Not useful
User2,2025-07-13 17:00:00,Heater,Kitchen,ON,1.13,0.6013409786159014,0.68,7.5,5.1,No action,Ignored,21.3,Useful
User2,2025-07-13 18:00:00,AC,Living Room,ON,0.59,0.7204468651319602,0.43,7.5,3.23,Use during off-peak,Followed,29.1,Useful
User2,2025-07-13 18:00:00,Fan,Kitchen,OFF,1.08,0.0,0.0,7.5,0.0,No action,Ignored,23.2,Not useful
User2,2025-07-13 18:00:00,Light,Living Room,ON,0.45,0.5148538323858434,0.23,7.5,1.73,Turn off unused appliances,Ignored,33.2,Not useful
User2,2025-07-13 18:00:00,Refrigerator,Living Room,ON,1.63,0.8226458478734668,1.34,7.5,10.05,Reduce AC usage,Ignored,34.1,Useful
User2,2025-07-13 18:00:00,Washing Machine,Living Room,OFF,1.86,0.0,0.0,7.5,0.0,No action,Followed,33.3,Not useful
User2,2025-07-13 18:00:00,Heater,Kitchen,ON,0.31,0.34107600187975395,0.11,7.5,0.82,Turn off unused appliances,Ignored,32.1,Not useful
User2,2025-07-13 19:00:00,AC,Living Room,ON,0.79,0.651047016011747,0.51,7.5,3.83,No action,Ignored,32.1,Not useful
User2,2025-07-13 19:00:00,Fan,Bedroom,ON,1.49,0.8555987881390564,1.27,7.5,9.53,Reduce AC usage,Ignored,31.6,Not useful
User2,2025-07-13 19:00:00,Light,Bedroom,OFF,1.28,0.0,0.0,7.5,0.0,Use during off-peak,Followed,33.4,Useful
User2,2025-07-13 19:00:00,Refrigerator,Living Room,ON,0.72,0.46006331136265555,0.33,7.5,2.48,Use during off-peak,Ignored,34.0,Useful
